name,latitude,longitude
PIGNA,38.6505964915845,16.2781894393054
PIGNATARO,38.7016332093468,16.0743212481234
PIGNATARO,38.619328899486,16.2197535561609
PILLA,38.677564287446,16.0063646650915
PILLI,38.654901354948,16.0543155974059
PILUCHI,38.791102501169,16.2984497540016
PIMENI,38.7253846948834,16.2127776126952
PIOPPARELLI,38.5848929324268,15.9597417599863
PIPARELLO,38.7257889574684,16.2386790373356
PIRAINO,38.565787200543,15.9387348630622
PIRAINO,38.5617012025172,15.9436744708304
PIRARA,38.5608399950871,16.2567653411029
PIRARELLA,38.6973772183665,16.0627698926067
PISARI,38.7129126141832,15.9835231296666
PISCOPIO,38.6625289233115,16.1132286342414
PISTARI,38.6221526589205,16.0341928346964
PITRERA,38.4779899440471,16.3180106059918
PIZZI,38.7068030382173,15.9856360621275
PIZZILLO,38.5326415510931,15.9477233001248
PIZZINNI,38.6247447248742,16.0477279823013
PIZZO,38.7353295434877,16.1616787924023
PIZZONI,38.6224275222186,16.2522914090785
PIZZOTTO,38.7137181427023,16.3061691553408
PIZZUTA,38.6846511301925,15.922879125894
POD.E CURRE,38.4994130632473,16.1933942937271
POGLIOLO,38.7089818166282,16.2648639451297
POGLIOLO,38.7514642573468,16.3095726310173
POLIA,38.748847552993,16.3090760365871
POLICARI,38.581135271105,15.8865939679771
POMARI,38.5774672320387,15.9363842046643
POMPO,38.7134226378646,16.0512526618802
PONDICO,38.6152719354227,16.3409640179168
PONGADI,38.6144873291932,16.1283936216656
PONTANA,38.6403043869547,15.9729931162866
PONTANA,38.7649181695427,16.2982512118526
PONTANELLA,38.6370782243714,15.9783955703685
PONTANO,38.6899065881021,16.0607966739908
PONTANO,38.4918211317433,16.2873726416534
PONTE MORATO,38.5778476815435,16.1197955486103
PONTONIERI,38.6257780048259,16.0369445334147
POPA,38.6187910547526,16.0594036604938
PORO DI NICOTERA,38.5998743001649,15.9370198025971
PORO DI NICOTERA,38.5991144288018,15.9574162301261
PORO DI SPILINGA,38.6188552218229,15.9600793502499
PORTICELLA,38.7553875579706,16.2432529633871
PORTICELLA,38.5966250929388,16.2947544777969
PORTICELLA,38.5996122251555,16.2820845951292
PORTICELLA,38.6093623257856,16.2746895553223
PORTICELLI,38.6866214138688,16.0702450613305
PORTO SALVO,38.7097320271096,16.0745919715523
POSTOLITI,38.7374399950119,16.2722920694105
POTAME,38.7191765190519,15.9919484661353
POTENZONI,38.6901332191778,16.0034707556739
POZZO,38.5866294710517,16.2501767505908
POZZONARO,38.613195124271,16.1808053548407
PRAI,38.705764562225,16.2455786604383
PRAIA DI ZAMBRONE,38.7093385870613,15.970155804508
PRAZZICA,38.4920057265687,16.309735079083
PRECORI,38.664220466581,16.3092576415096
PREIA,38.6489306206378,15.9662148800752
PREITONI,38.5765581304354,15.9226308510228
PRENESTINO,38.5731598452511,15.9564173028102
PRESINACI,38.6081210342053,16.0178090765492
PRESTIA,38.5931228061255,15.9779823580653
PRISCOPIO,38.6474945540992,15.8628886591844
PRISCOPIO,38.6964573801795,15.9749378756229
PRIVOGLIA,38.6362081982524,16.2679841829316
PUCCIARELLO,38.6320312446659,16.0895840746433
PUGLIESI,38.6760944828573,16.0434870322137
PURGATORIO,38.6037255976468,16.373822822022
QUERCE,38.5881438461503,16.3631236237051
QUERCIA GRANDE,38.595482254064,15.881786784642
R. FAMEDU,38.7501238880684,16.2576725782249
R. SERRE,38.7492874808367,16.2423531349181
RAGONA,38.440596173067,16.3437868927838
RAGONI,38.4760260713953,16.3828246764177
RANIRA,38.6791453843688,15.9921773633524
RAZZARA,38.5584196766041,16.1530984974729
RAZZIE,38.7169026468109,16.0018090666608
RAZZINO,38.6420925283042,16.1196571716226
REGINA ELENA,38.6557246545534,16.1028260366121
REGNIERI,38.6843752044726,16.2091762581098
RERA,38.6820828965606,16.0429531742495
REVISINA,38.6244536038472,16.0560522064563
RIACI,38.6687177586009,15.8700861798797
RICADI,38.6263869126991,15.8668517054144
RICCOZZA,38.6712745581056,15.9436284430879
RICEVITORI,38.6935349233162,16.2507592703397
RIMELLA,38.6270603790083,16.0940350736702
RINAZZI,38.5297494278899,15.9375665799759
RIO CRIDELLO,38.6470956377901,16.1344436245819
RIO DEL LAGO,38.6712315200162,16.2079205638452
RIO DEL LAGO,38.6928938878279,16.1851271479444
RIO DEL LAGO,38.663740762107,16.2081395068643
RIO SANTO,38.6909580811271,15.959961520663
RIO SICCAGNO,38.6787492884291,16.2830125889953
RIO TALAGONE,38.7660310281538,16.2532672484294
RIO VARELLI,38.6587043416394,16.1379596954146
RIPA,38.6338432661706,16.0460681291754
RIZZIELLO,38.6335189383141,16.3636609439714
RIZZUTO,38.7067312395294,16.044760276885
ROBINO,38.6871182667776,16.0113849672539
ROBINO,38.6013702809373,16.1538773796486
ROCCELLA,38.6169100991115,16.2996101783551
ROCCELLA,38.7122180451597,16.2984589556593
RODENO,38.4490484694264,16.3493295622245
ROMANO,38.5297454321049,16.1943655761849
ROMANO,38.6984347297854,16.2635512090725
ROMBIOLO,38.5968913299293,16.0043874030745
ROMBOLA,38.596309667,16.1580450429727
ROZZO,38.6077499715893,16.0334117974801
RUBINELLO,38.6037779579571,16.3159561521631
RUBINO,38.6053896509374,16.2178752571189
RUD.I DI IPPONIAN,38.6810010196645,16.1199873160402
RUFFI,38.7515029511186,16.2467069286437
RUGGERI,38.6716100569383,16.1341177601555
RUNCI,38.6891622065335,15.979828956943
RUPITI,38.619772044074,15.9482141589167
RUSSO,38.6392909631997,16.2039372639122
RUSSO,38.6436276340084,16.2784677812014
S. AGATA,38.6549603710573,15.8982488090988
S. ANDREA,38.6851704726796,16.0433314170023
S. ANGELO,38.6679600599932,15.8964341493884
S. ANGELO,38.611507409433,16.1693956958163
S. ANNA,38.5984943511729,16.0170300280905
S. ANTONIO,38.6788429804665,15.9142972458111
S. ANTONIO,38.5327332739615,16.2915088856842
S. BARBARA,38.6374376812681,16.2088811972379
S. BIAGIO,38.8188732971495,16.2814573722935
S. BRUNELLO,38.5684546271621,16.366149066858
S. CALOGERO,38.5746613406326,16.022904354413
S. CATERINA,38.7576536555826,16.2041166272464
S. CHIARA,38.6528565529021,15.9545226502787
S. CHIARA,38.6580545632018,16.0732331511149
S. CHIARA,38.6274062803669,16.0423328889212
S. CONO,38.6842727114958,16.0142651770092
S. COSTANTINO,38.7062642379594,16.0023736275292
S. COSTANTINO CALABRO,38.6306523251679,16.0740077770366
S. CROCE,38.556432953544,15.9387394302653
S. CROCE,38.7496083962234,16.3215408649132
S. DOMENICA,38.6638568562179,15.8657171151418
S. DOMENICO,38.532939143036,15.9837525118208
S. DOMENICO,38.6480783104589,16.0859775141911
S. FILI,38.6239533343577,16.0210425690058
S. FRANC.O DI PAOLA,38.6767424142016,15.9063037954012
S. FRANCESCO,38.5524646456914,15.9346252635863
S. FRANCESCO,38.5997992202232,16.2259569809462
S. FRANCESCO,38.7377206419336,16.1658940502873
S. GIORGIO,38.723623419704,16.04423550125
S. GIOVANNI,38.5336051279942,15.9533577834189
S. GIOVANNI,38.6747163803308,15.9733898531078
S. GIOVANNI,38.5851914567559,16.0834911401073
S. GIOVANNI,38.5837599279625,16.0872354010166
S. GIOVANNI,38.5856999702621,16.2612169969853
S. GREGORIO,38.7314020791126,16.2739796419884
S. GREGORIO D'IPPONA,38.643196626686,16.1020824361049
S. IRENE,38.7199904970477,15.9990109727094
S. LEO,38.7196659336652,16.0240250357213
S. LEO,38.6415678973896,16.2085943943808
S. LEO VECCHIO,38.7104782193989,16.0194429321853
S. LUISI,38.6117777730944,15.9348889936087
S. MARCO,38.5392549595908,16.0269463584791
S. MARCO,38.6762174202527,16.0110246100839
S. MARIA,38.6105139366173,15.8488696963148
S. MARIA DI CROPANI,38.495806903179,16.3171197413712
S. MARIA DI DROSIA,38.5070651016742,16.3031840255319
S. MARINA,38.6304309073236,16.3210041353014
S. MARTINO,38.7100952749273,16.2652285987773
S. MICHELE,38.6069708078286,15.9009003767678
S. MICHELE,38.6934515818209,16.1646001062076
S. NICODEMO,38.688206684547,15.9614079664383
S. NICOLA,38.686451527688,16.0248276195
S. NICOLA,38.6961744329256,15.9871805278152
S. NICOLA,38.7181758337889,16.0657234497904
S. NICOLA,38.5442862089164,16.1742729978885
S. NICOLA DA CRISSA,38.6636018192909,16.2862362637961
S. NICOLA LE LEGISTRIS,38.5619666946289,15.9911494676422
S. NICOLO,38.6330950433221,15.8504227153978
S. NICOLO,38.6734722923556,16.0373908974269
S. OLIO,38.558166520989,16.2455289116665
S. ONOFRIO,38.6947815363979,16.143061631293
S. PIETRO,38.5355375672021,15.9583971861944
S. PIETRO,38.6525151301816,16.0226430738584
S. PIETRO,38.5725387947683,16.0367641765299
S. PIETRO,38.5697555717987,16.2181113516704
S. PIETRO,38.7476339643738,16.336682191567
S. PIETRO DI BIVONA,38.7029769150386,16.1099110272115
S. ROCCELLA,38.6107709545627,16.3183464701485
S. ROCCO,38.6996555397241,16.0163223646036
S. ROCCO,38.6330170983812,16.0527771288594
S. ROCCO,38.5953885244624,16.2081525826273
S. ROCCO,38.5824764828795,16.3341199014783
S. RUGGERO,38.7497755627935,16.2830863161953
S. SODANO,38.6736175895308,16.0052748112664
S. SODARO,38.6777394915838,16.0286924970955
S. STEFANO,38.6460929319975,15.9540192268781
S. STEFANO,38.7532785407713,16.2534124488731
S. TODARO,38.4424571837789,16.3744609490266
S. VARVARA,38.6942183532698,16.283323407399
S. VENERA,38.5954429299358,16.0553054646703
S.RA DANI,38.745388617094,16.3025000944855
S.RA MADRE PULITI,38.7390663786904,16.2891652328814
S.RA S. ANDREA,38.5849259598341,16.3990784097099
S.RA SCINC,38.7453323294874,16.2994613140109
S.RA ZECRI,38.7335586367015,16.2770207036978
S.S. 110,38.740686749843,16.2333674956804
S.S. 110,38.5348997159204,16.3250488764832
S.S. 110,38.5993975988565,16.339060891051
S.S. 110,38.6313036317995,16.3251100141288
S.S. 110,38.6750897846879,16.274854475801
S.S. 110,38.6647343715747,16.2840382322308
S.S. 18,38.5805396311737,16.0510806216048
S.S. 18,38.5854181185409,16.0547339063443
S.S. 18,38.6979542364839,16.1178253542763
S.S. 18,38.6736413370828,16.0882029305836
S.S. 18,38.6662637009577,16.0781717612273
S.S. 18,38.6641044849019,16.0758291165349
S.S. 18,38.7562044532568,16.2004555882681
S.S. 182,38.6515776558887,16.0991770002315
S.S. 182,38.6355297848073,16.1367199800518
S.S. 182,38.6710705406782,16.0971530562338
S.S. 182,38.603564359071,16.2079221773623
S.S. 182,38.6050599916882,16.193017653816
S.S. 182,38.6354257171112,16.3263577937155
S.S. DELLA CALABRIA,38.7913247713413,16.2253047684405
S.S. DELLE SERRE CALABRE,38.7076484310731,16.1189883709294
S.S. DELLE SERRE CALABRE,38.6185709018163,16.1686489057638
S.S. DELLE SERRE CALABRE,38.5778310716689,16.3097885166669
S.S. DELLE SERRE CALABRE,38.5906088545665,16.2639437309268
S.S. DI MONTECUCCO E DI MONTE PECORARO,38.7162783485818,16.247497949886
S.S. DI MONTECUCCO E DI MONTE PECORARO,38.7621340032287,16.2195915636199
S.S. DI MONTECUCCO E DI MONTE PECORARO,38.5550377429087,16.3260841402235
S.S. DI MONTECUCCO E DI MONTE PECORARO,38.6214533389912,16.329948437518
S.S. DI MONTECUCCO E DI MONTE PECORARO,38.6554253006061,16.3060405624513
S.S. TIRRENA INFERIORE,38.6222822129322,16.0679210737274
S.S. TIRRENA INFERIORE,38.7259419970152,16.1532556049928
S.S. TIRRENA INFERIORE,38.7867485089731,16.2139432975838
SACCO,38.7067402466632,16.028498411961
SAFO,38.7236387356239,16.0535764880541
SAGINARO,38.4793477907454,16.3062042694471
SAGRAMENDO,38.6190575421478,16.0244191568868
SALAGHI,38.5142904510162,15.9346476234901
SALANDRIA,38.5451705129619,16.1990499638978
SALELLA,38.5543740011883,16.4195559262141
SALICE,38.4452795321014,16.3857898889647
SALITA DEL ROMANO,38.498719238094,16.3360708381817
SALVATORE,38.5755453916612,16.180751183688
SAMBATI,38.6330984854378,15.8634858139521
SAMBRASE,38.7833436766864,16.3297158017435
SAMBUCO,38.607491104484,15.9116797542848
SAMBUCO,38.6419314335077,16.1692810261179
SAMBUCO,38.4651254243119,16.3446087946356
SAMBUCO,38.5177438204143,16.3015642556168
SAN NICOLELLO,38.6442355100861,16.1901164217118
SANGUSMA,38.6145290854572,16.2610899813918
SANTA,38.5614603783464,15.9643768596878
SANTA MARIA,38.6290745671522,16.1277146805944
SANTA MARIA,38.6755193420881,16.2288340582185
SANTA SOFIA,38.8074179391566,16.3020281447464
SANTA TRAVA,38.6661817793657,16.1773189354617
SANTO,38.6414605937743,16.2429135004503
SARACENO,38.5885462007468,16.0566167595236
SARACINO,38.6517475962652,15.9174233120288
SARITANO,38.6249274276384,16.161974450755
SAVINI,38.5932239150697,16.24698420305
SC.RA PROVENZANA,38.555872550482,15.9138965568442
SCALETTA,38.5539992731643,16.1192303649531
SCALITI,38.6151040513988,16.0424879159954
SCANGIOI,38.6836172962278,16.0517361565377
SCANSATA,38.7388114248346,16.3112744341337
SCAZACANI,38.6996304647714,16.3080517052674
SCESA DELLA GROTTA DEL FAGO,38.6200289112337,15.9308148677468
SCHIACCIOTTA,38.5122466094233,15.9377983224154
SCHIAVELLI,38.7958170642545,16.3295445612914
SCHIAVELLO,38.6487509873666,15.8425866522488
SCHIAVELLO,38.7103992726335,15.9919536676143
SCHIETI,38.7396429487139,16.3029940048903
SCHIOPPO,38.6185774176702,16.1442861365499
SCIACCA,38.7407688789785,16.2569561668266
SCIAMA,38.5488654705782,16.1189327350296
SCICONI,38.6916921190648,16.0314449239718
SCOGLIO,38.6312557500857,15.957820611655
SCORDARI,38.770427752033,16.2465988908901
SCORZONARA,38.5651901776777,16.2901155024016
SCORZONE,38.7617112115729,16.2793638758492
SCRISI,38.7300236506328,16.1705317124972
SCRUNI,38.4879260527673,16.3287055199976
SCUPOLI,38.439755707628,16.3113912095696
SEGH.A DI B. REGGIO,38.5066094894934,16.2025847698288
SEGHE ARCHIFORO,38.5419319037548,16.3311215122456
SEMINARIO,38.7232339649959,16.0011957639722
SERPE,38.5145469673427,15.9453525685107
SERRA CUCULLARO,38.7459153992219,16.3482258926764
SERRA GEDA,38.6519036926594,16.1542049730072
SERRA S. BRUNO,38.5792648001471,16.3304786984275
SERRA S. BRUNO,38.5722660327159,16.325436594699
SERRAMONDO,38.6533348465518,15.934348645115
SERRE,38.6543229950745,16.006418621031
SERRICELLA,38.4930314336031,16.2780719899115
SERRO,38.475506442758,16.3312287531889
SERRO,38.4723862665712,16.3210723844146
SESSA,38.6842386113925,16.0315563510003
SESTA,38.5945729898747,15.9909202078467
SETTOTONDO,38.4698990419619,16.3234685507722
SIGNORE,38.7004924600908,16.0551112126109
SIMBARIO,38.6113389238089,16.3358028597452
SINDACA,38.5507821942066,16.0133622895336
SINDICHELLA,38.4909523019618,16.2561808748553
SIROTO,38.5797833866189,15.9077704035976
SOLARO,38.7233311210691,16.0294379204468
SOPRA I PIANI,38.6518496027758,16.289634455493
SORDO,38.7662496746497,16.2386763020503
SORG.TE FANURENTE,38.7155927370701,16.3197869891718
SORG.TE FERRARELLO,38.7125091030842,16.320742398971
SORG.TE VENA DEI MONACI,38.6058523398763,15.998724074513
SORIANELLO,38.5918820079834,16.2324475256619
SORIANO CALABRO,38.5975961217997,16.2298007854682
SPADOLA,38.6036743309131,16.3378082374949
SPAGA,38.4634531561051,16.2741226975017
SPANO,38.7035559085071,15.977403313024
SPATAFORA,38.6526169677433,16.1310026750922
SPIAGGIA DEL TUONO,38.6318920077027,15.8309808138668
SPICCHIALI,38.7003109681299,16.3220588989308
SPILINGA,38.6287549029933,15.9052053339186
SPINETTO,38.5736088446404,16.3286065640163
SPITALIERELLO,38.589295945994,16.2982625218434
SPITALIERI,38.5911656920208,16.3035434695
SPOSADI,38.643430308763,15.9687838560452
SQUELLE,38.6538191196435,16.2526884387403
SS. MARIA DEL CARMINE,38.7168408566144,16.0529360643522
STAB.TO DI S. MARIA,38.5601492656846,16.313920597777
STAFALLA,38.6400668025049,15.9841582642276
STAGLIATA,38.5885265737434,15.9063763545964
STAGLIATI,38.6473773866525,16.240717521526
STAGLIO,38.7678028241072,16.2859299492756
STALANO,38.6977803486436,16.29372470625
STALIATA,38.6148150116877,16.2248457321596
STAZ.E DI COCCORINO,38.6055699707528,15.8595036690074
STAZ.E DI FRANCAVILLA ANGITOLA,38.7781040899839,16.2150630400145
STAZ.E DI IOPPOLO,38.5802899194564,15.8970079716293
STAZ.E DI LONGOBARDI-S. ONOFRIO,38.7097239510951,16.1419884324307
STAZ.E DI PIZZO,38.732516278793,16.1618518112249
STAZ.E DI PIZZO-MAIERATO,38.7261934272306,16.1506022864484
STAZ.E DI RICADI,38.6307469515411,15.8398943119091
STAZ.E DI TRAINITI,38.7180094756693,16.0769934120389
STAZ.E DI ZAMBRONE,38.7125681543696,15.9762378441941
STAZ.NE CESSANITI IONADI,38.6444579221396,16.0542085008443
STAZ.NE DI MILETO,38.6132877060665,16.0709807342817
STEFANACONI,38.6735633464014,16.1212623343106
STINCHI,38.5737802547271,16.1434258507469
STOCCATA ARUSO,38.5402081154395,16.2101432167076
STRADA CAVA,38.632102418197,16.1088632128785
STRADA DEI PIOPPI,38.6252393381894,15.978108299661
STRAMANDINOLI,38.5697611156829,16.1815288804238
STRAMBO,38.5744863033823,16.0637691550919
SULLI,38.5801339297578,16.1616770705161
SURICELLO,38.5671456527523,16.1278479059149
SURUVARERA,38.6107298845791,16.0347638776862
T. AGNONE,38.5768009397028,15.9065504190046
T. ALLARO,38.5122560446718,16.329611409474
T. AMELLO,38.557353401443,16.1805108690981
T. ANCINALE,38.5666996787593,16.3291679951405
T. ANNESCIA,38.4699066369912,16.2921181515046
T. ARMO,38.6750292347229,15.9339178893951
T. AUCELLA,38.4557380145865,16.3537632974362
T. BRIZZI,38.6640799687014,16.2479249262694
T. BRIZZI,38.6648597521821,16.2270311992595
T. BURMARIA,38.6693126548595,15.9056813523809
T. CALDERARO,38.5640129436865,16.0348166706517
T. CANDRILLI,38.6998516790641,16.0779399551571
T. CANNALIA,38.7461327420939,16.2584310395863
T. CAPONA,38.7715429741699,16.3293700389537
T. CARIDI,38.5988098461853,16.2613890008808
T. CERASIA,38.6189284712459,16.2684264662116
T. CERESIO,38.6260582309423,16.2674377836536
T. CIRASARA,38.6000048696082,15.8831512709072
T. DELLA GRAZIA,38.6718753657552,15.9145074841252
T. FALLA,38.6785075314126,16.248738759957
T. FALLA,38.6661035077231,16.2947175983871
T. FILESA,38.5508915422758,16.1525306799167
T. FURNO,38.5685842394681,16.3346090284756
T. GATTOTA,38.5506124294051,15.9553151966809
T. INCINERATO,38.5535968065852,16.0417711246092
T. LANZO,38.6287528180507,16.248989495545
T. LANZO,38.6360438264343,16.2327783650145
T. LAVATORE,38.5741836102979,16.0573935619177
T. LUMIA,38.6724704888392,15.9005252584726
T. MAMMELLA,38.5364836998509,16.0119569195521
T. MARANINA,38.4722786846788,16.2688559611879
T. MAREPOTAMO,38.5497447805705,16.1296530692261
T. MELANDA,38.5183877170826,16.1741732432952
T. MORANO,38.5824559385019,16.1933209183562
T. MORTE,38.5808007022317,15.9067384675132
T. MUSA,38.6375977873477,16.2485455488324
T. PETRIANO,38.5510165992572,16.2245312916367
T. PETRIANO,38.5688898001159,16.1812506024867
T. PRECARITI,38.4601144985703,16.3618105814543
T. QUERCIA,38.7988621193543,16.2214840828308
T. RACI,38.6912395573812,15.9984499788491
T. S. ANNA,38.7065309851147,16.0951991855678
T. S. MARINO,38.5536340410098,15.9907710836628
T. S. MARINO,38.5350683852693,15.9973085869938
T. SCARDIZZI,38.6652442561196,16.272013284467
T. TAVOLARA,38.5765192313844,15.9849091786213
T. TRE CARLINI,38.8192118906347,16.2669385234552
T. VALLE,38.5863388846465,15.8920198503923
T. VITRANU,38.6615661176797,15.8780451490008
T. VITRANU,38.6697699198437,15.8740071837077
T. ZUMBELIA,38.638739168328,16.3218230440911
T.PA BIANCA,38.7179508724493,16.1420388368216
T.RE DI IOPPOLO,38.5662865945286,15.9015744183105
T.RE DI POLISANO,38.5978012513999,15.9853377621402
T.RE MARINO,38.6527876952855,15.8439095735098
T.RE S. IRENE,38.7242978307424,16.0000832632392
T.RE S. MARIA,38.61395779947,15.841191682967
TACCONE,38.6607825638217,15.8899083268055
TACCONE,38.664865396307,16.1005869948264
TALANO,38.612136210225,15.9123128269324
TARGANI,38.7853241779443,16.3219467369718
TAVONE,38.6845256933148,15.9728214141643
TELEGR.O DIR,38.7944581826556,16.2586011132163
TELIA,38.6757961597113,16.2827759331874
TERRA ROSSA,38.5790576635486,16.3185241545828
TERRATOLA,38.7001219757768,16.2848548507836
TIGANI,38.5501944524622,16.3192705480342
TIGIANI,38.5858763678485,16.2387972957272
TIMP.NE BORGISI,38.5645586586809,16.0918011757581
TIMP.NE CANDELA,38.5715405005598,16.1355960896951
TIMP.NE CUCULLARO,38.7532832903126,16.3335883660035
TIMP.NE DEL MONACO,38.6009887140501,16.381257864646
TIMP.NE DI MALOPERA,38.7332741190402,16.2930647463584
TIMP.NE ROTA,38.6349403365505,16.1878831690948
TIMP.NE S. DOMENICA,38.5755542613119,16.1315036457913
TIMP.NE TONDO,38.5852618933211,16.3253195760321
TIMP.NE ZACCANO,38.5595890060314,16.1358096910711
TIMPONE APORTO,38.6665263992214,15.924324582391
TIMPONE DEI MOLINI,38.4950886619312,16.3383429724706
TIMPONE DEL LUPO,38.4839808139036,16.336463612288
TIMPONE FOLEA,38.6379131121376,16.2281226631738
TIMPONE PALOMBARO,38.5990089955625,16.2231071568267
TIMPONELLA,38.775820963209,16.2478669634518
TIRANELLO,38.5884221742684,16.2835274166145
TIRO A SEGNO,38.6752842028695,16.109011880506
TOBONI,38.5706667392667,15.9670023508341
TONNARA,38.6891810040096,15.9368498687746
TONNO,38.7438942568495,16.275398291086
TORNISI,38.5489451624797,16.161634032874
TORRE,38.548490581476,15.9480575475976
TORRE,38.572561300417,15.9243590276646
TORRE BARATTA,38.5670174453369,15.9482206020461
TORRE DI CAMPO,38.5622014195884,16.0058900004045
TORRE DON PEPPE,38.6728726680221,16.2473074158517
TORRE GALLO,38.6449705416193,15.9356648808489
TORRE LEPO,38.6299490280578,16.207147060006
TORRE MASDEA,38.8002017296005,16.2346346840088
TORRE VECCHIA,38.8060409532857,16.2312229407037
TORRENTE FALLA,38.7005984622322,16.2458225177724
TORRETTA,38.5767815402192,16.0195248775272
TORRIGLIA,38.5909848184918,15.9181881046864
TOSCANO,38.5428533539743,16.1048406947513
TRAPP.TO PRESUA,38.575248912851,16.0060604605046
TRAPPETO TORALDO,38.5652133966115,16.0077455343439
TRE CROCI,38.6513721126452,16.3107014955861
TRE CROCI,38.79137842096,16.3378903614991
TRE CROCI,38.754603854796,16.3140606392597
TRE VALLONI,38.5696668818094,16.080296403536
TREMISI,38.5721497678,16.0904811712082
TREMOLA,38.6047282741222,16.3227836038196
TRENTOLARI,38.4844174017404,16.3210168601964
TRIARI,38.6902256895035,16.3356820839841
TRIGNE,38.6792173833296,16.3010007952262
TRINCIOPOLO,38.7234656847708,16.2712619776194
TRIPARNI,38.680921444842,16.0668146590707
TROPEA,38.6767009361092,15.8964856921026
TROTTA,38.6333452078675,15.8382357309046
TUCHERA,38.6409231184739,15.9657511498115
TUONO,38.6308390910691,15.8383559000828
TURCHINA,38.6389466245366,16.1793549835272
TUVOLO,38.7118283519921,16.0431207441586
ULMO,38.7121760182033,16.0138427690994
UMBRI,38.7915585730759,16.3292121300761
UMBRO,38.5538735894933,16.2416103284195
UOMO MORTO,38.4998174561012,16.2266454208925
V. AGUGLIA,38.6657455946217,16.3314111408556
V. CHINDILLI,38.5867468527221,16.3561625458608
V. COLICELLO,38.6275205615396,16.3431335915996
V. CUCUZZARA,38.6195318749305,16.3482338799063
V. DEL CARBONAIO,38.7223383253077,16.3233159492895
V. DEL FALCO,38.6527086119867,16.118661726499
V. DEL FORNO,38.633912477512,16.3342226987617
V. DELL'ANNUNZIATA,38.6700265739242,15.8913446750025
V. DELLA GUARDIOLA,38.5328875513316,16.279098144604
V. DI PERNI,38.6969503842053,16.0729977838596
V. FOZZERE,38.5973895436435,16.0462622282004
V. GERMANI,38.7875956674921,16.3322010996962
V. GRASSO,38.6236233056666,16.0740063036292
V. MARRA,38.7941304681679,16.3304689241392
V. PANARO,38.6748035190792,16.2128086850549
V. PRUNIA,38.6914825371802,16.2714430327584
V. SCHIARITA,38.6927562495676,16.2752945002653
V. SCURA,38.7477734649993,16.2465960282382
V. VASCIA,38.6623999557841,15.9665797558072
V. VENERANDI,38.6826230422326,16.2139063972888
V. VRANCA,38.6164822032512,16.3056670796448
V.LA ANTICAGLIA,38.7017753271067,16.004610942019
V.LA CONTE GABRIELLI,38.5381886148214,15.9593043788738
V.LA GRAZIA,38.682333206687,15.9913821146498
V.LA S. PASQUALE,38.6654691458047,15.8945640170523
V.LA TORALDO,38.6534505333549,15.8799227409449
V.LA TORALDO,38.661672513525,15.8613117467379
V.LE AVECCIA,38.577198044644,16.1329873866451
V.LE BIANCHI,38.7963522839284,16.2971632344693
V.LE CACARIACE,38.6377750481553,16.1328604755096
V.LE CONIA,38.7907066423048,16.2845337048171
V.LE CURINGOTI,38.8059222630505,16.3020124339446
V.LE DEL VENTO,38.5592900885453,16.2907101058025
V.LE DELLE CERASARA,38.4523692592376,16.3196643990909
V.LE DI CASTELMONARDO,38.776965169733,16.3056184102881
V.LE FRASCA,38.5597368938656,16.1307735501033
V.LE GRECIAROPA,38.7617315005834,16.2873632086938
V.LE LAGUANA,38.7737564305243,16.3177272585271
V.LE PARADISO,38.4753668851931,16.3536259594741
V.LE PASQUALI,38.4463864676019,16.2838950084203
V.LE PREVITUZZO,38.5372244302896,16.1243629385371
V.LE PUCCI,38.5715335215854,16.1297990709748
V.LE RIGUELLO,38.5898914338459,16.3191471279453
V.LE ROZZO,38.7663358020399,16.3068864094971
V.LE SANT'ELIA,38.766528484445,16.3017334180457
V.LE SCORZONE,38.7586000974317,16.2729669643679
V.LE SCURA,38.5875652173618,16.151980076175
V.LE TOMMASI GRANDI,38.8068467376231,16.2917910444499
V.LE TRE CARLINI,38.8126398349337,16.2763125087103
V.LE TRE FIUMARE,38.6367102006681,16.1523872008486
V.NE BACIAFEMMINA,38.5738586562004,16.365620069896
V.NE DI BARDANO,38.6758167627118,15.9232599887064
V.NE FONDO,38.5778421673942,16.3709762122187
V.NE MARTELLO,38.4821594975072,16.3592560293207
V.NE OCCHI BIANCHI,38.640424187203,15.9248969178153
V.NE PECORARO,38.4467869034315,16.3095933407726
V.NE RAGA,38.6473436072493,15.9397866388205
V.NE TIGLIA,38.444851193482,16.3302299221673
V.NE TIGLIA,38.4408419524121,16.3229835557864
V.NE TIMPI,38.6389335918281,15.9022885182861
VACCARO,38.6468489346675,16.1027589039463
VAIANO,38.6229373820068,15.8846501421998
VALLE,38.5347912962366,15.9896061763751
VALLE,38.6526425973931,15.9706662171322
VALLE,38.621120625259,16.2310869641276
VALLE CERESIA,38.6382044255636,16.0700301441764
VALLE FIORI,38.6348584230247,16.0956357054467
VALLEFONDA,38.515077692003,16.2288886667977
VALLELONGA,38.64665132403,16.2935975305425
VALLI,38.6419668758467,16.0744409232289
VALLONE,38.5652739283547,15.9900929953904
VALLONE DEI SORCI,38.5095456265781,16.3341835549595
VALLONE DEL LLIMITO,38.5186977407168,16.3345016203236
VALLONE RIACI,38.6584863907782,15.9095905493395
VALLONE S. SERGIO,38.6592706942714,15.9244956530787
VARDARO,38.6559345270153,16.2048709193434
VARELLI,38.6646556394394,16.1198360759059
VAREO,38.5634681807096,16.0683699843663
